"SubjNum","voto_sen_candidato_1","voto_sen_candidato_2","voto_sen_candidato_3","voto_sen_candidato_4","voto_sen_candidato_5","voto_sen_candidato_6","voto_sen_candidato_7","voto_sen_candidato_8","voto_sen_candidato_9","ident_partido","sexo","edad","si_voto","geometry","seccion","tipo_casilla"
4752,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",21,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4753,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",100,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4754,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Mujer",57,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4755,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",63,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4756,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",32,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4757,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",32,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4758,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",92,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4759,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",17,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4760,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Mujer",24,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4761,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",66,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4762,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",69,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4763,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",46,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4764,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",18,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4765,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",85,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4766,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",45,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4767,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",76,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4768,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",61,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4769,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PT- Partido del Trabajo","Hombre",48,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4770,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",59,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4771,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,"Julieta Ramírez y Armando Ayala de Morena",NA,"MORENA","Hombre",23,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4772,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",97,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4773,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,"MORENA","Hombre",92,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4774,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",27,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4775,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",33,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4776,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",32,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4777,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",100,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4778,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",92,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4779,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",32,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4780,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",39,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4781,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",94,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4782,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena","MORENA","Mujer",94,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4783,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",93,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4784,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",48,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4785,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",32,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4786,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,"MORENA","Hombre",60,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4787,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",65,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4788,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,"MORENA","Mujer",56,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4789,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",19,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4790,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Mujer",71,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4791,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PT- Partido del Trabajo","Hombre",66,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4792,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",36,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4793,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,"MORENA","Mujer",77,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4794,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",52,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4795,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",49,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4796,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",99,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4797,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",81,"Sí","c(-116.939892691| 32.47994034)",1008,"B1"
4798,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena","MORENA","Hombre",59,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4799,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",31,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4800,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",65,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4801,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",34,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4802,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Hombre",100,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4803,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",59,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4804,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",96,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4805,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",75,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4806,"Voto nulo",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",69,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4807,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",29,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4808,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Hombre",81,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4809,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",28,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4810,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",75,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4811,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,"MORENA","Mujer",52,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4812,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",55,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4813,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",54,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4814,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena","MORENA","Mujer",18,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4815,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",39,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4816,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",47,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4817,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Mujer",68,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4818,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Hombre",73,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4819,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",22,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4820,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",98,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4821,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Mujer",61,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4822,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",100,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4823,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Mujer",21,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4824,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Mujer",39,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4825,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",20,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4826,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",18,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4827,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",45,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4828,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",41,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4829,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",88,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4830,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",46,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4831,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena","MORENA","Mujer",53,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4832,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",79,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4833,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",68,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4834,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",39,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4835,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",44,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4836,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",96,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4837,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",97,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4838,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",82,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4839,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",100,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4840,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",86,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4841,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",85,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4842,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",96,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4843,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",62,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4844,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",67,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4845,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Hombre",81,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4846,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",88,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4847,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",33,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4848,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",90,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4849,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",89,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4850,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",23,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4851,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",52,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4852,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",64,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4853,"Voto nulo",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Mujer",76,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4854,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Mujer",49,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4855,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",76,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4856,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",38,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4857,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",97,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4858,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",67,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4859,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PT- Partido del Trabajo","Mujer",76,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4860,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",33,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4861,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PRD - Partido de la Revolución Democrática","Mujer",47,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4862,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",60,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4863,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",25,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4864,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",86,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4865,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",41,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4866,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,"MORENA","Mujer",35,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4867,"Voto nulo",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",78,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4868,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"PRI - Partido Revolucionario Institucional","Hombre",75,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4869,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"Ninguno","Hombre",32,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4870,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI","MORENA","Hombre",20,"Sí","c(-116.945670252| 32.477629007)",1010,"B1"
4871,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",61,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4872,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",39,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4873,"Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",30,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4874,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",63,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4875,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",47,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4876,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,"MORENA","Mujer",97,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4877,"No respondió",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Mujer",30,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4878,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",42,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4879,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",22,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4880,"Gustavo Sánchez y Guadalupe Gutiérrez del PAN",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",43,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4881,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"No sabe/No respondió","Hombre",45,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4882,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,"No respondió",NA,NA,NA,NA,NA,"Julieta Ramírez y Armando Ayala de Morena","MORENA","Hombre",31,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4883,"Gustavo Sánchez y Guadalupe Gutiérrez del PRI",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",85,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4884,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",55,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4885,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",33,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4886,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"MORENA","Hombre",41,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
4887,"Julieta Ramírez y Armando Ayala de Morena",NA,NA,NA,NA,NA,NA,NA,NA,"PAN - Partido Acción Nacional","Hombre",21,"Sí","c(-116.950019451| 32.486385852)",1035,"C1"
