"","ident_partido","voto_sen_candidato","sexo","edad","si_voto","geometry","seccion","tipo_casilla"
"5315","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",95,"Sí","c(-116.956726221| 32.466840868)",1238,"C4"
"5316","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",30,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5317","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",17,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5318","PAN - Partido Acción Nacional","Voto nulo","Mujer",97,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5319","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",37,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5320","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",46,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5321","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",74,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5322","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",18,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5323","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",92,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5324","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",91,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5325","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Mujer",37,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5326","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",68,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5327","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",83,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5328","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",90,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5329","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Hombre",35,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5330","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",82,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5331","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",72,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5332","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",42,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5333","MORENA","Juan Carlos Hank y Mónica Vega de Partido Verde (PVEM)","Mujer",83,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5334","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",89,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5335","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Hombre",71,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5336","PRD - Partido de la Revolución Democrática","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Mujer",42,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5337","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",47,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5338","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Hombre",88,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5339","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",86,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5340","Ninguno","Julieta Ramírez y Armando Ayala de Morena","Hombre",42,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5341","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Hombre",81,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5342","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",39,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5343","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Hombre",36,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5344","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",92,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5345","PRD - Partido de la Revolución Democrática","Julieta Ramírez y Armando Ayala de Morena","Hombre",72,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5346","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",78,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5347","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Hombre",21,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5348","MORENA","No respondió","Hombre",30,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5349","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",60,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5350","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Hombre",58,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5351","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",20,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5352","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Hombre",62,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5353","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Mujer",80,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5354","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",91,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5355","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Hombre",81,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5356","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Hombre",50,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5357","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Mujer",52,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5358","MORENA","Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)","Mujer",26,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5359","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",44,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5360","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",29,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5361","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",48,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5362","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",44,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5363","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",98,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5364","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",68,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5365","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Hombre",51,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5366","Ninguno","Julieta Ramírez y Armando Ayala de Morena","Hombre",85,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5367","PT- Partido del Trabajo","Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)","Mujer",77,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5368","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",99,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5369","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Mujer",47,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5370","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",98,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5371","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",62,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5372","Ninguno","Julieta Ramírez y Armando Ayala de Morena","Mujer",82,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5373","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",39,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5374","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",43,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5375","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",89,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5376","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",51,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5377","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",28,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5378","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Mujer",84,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5379","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",58,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5380","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",55,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5381","No sabe/No respondió","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",57,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5382","PRI - Partido Revolucionario Institucional","No respondió","Mujer",74,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5383","Ninguno","Julieta Ramírez y Armando Ayala de Morena","Mujer",46,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5384","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",22,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5385","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",36,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5386","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",19,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5387","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",73,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5388","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",97,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5389","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",20,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5390","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",33,"Sí","c(-116.969266986| 32.46282511)",1242,"B1"
"5391","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",49,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5392","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",18,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5393","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Mujer",31,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5394","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",99,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5395","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",100,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5396","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",70,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5397","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",58,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5398","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Mujer",40,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5399","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",81,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5400","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",56,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5401","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",81,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5402","No sabe/No respondió","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",74,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5403","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Mujer",79,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5404","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",21,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5405","PRI - Partido Revolucionario Institucional","No respondió","Mujer",76,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5406","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",80,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5407","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Mujer",42,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5408","PRD - Partido de la Revolución Democrática","No respondió","Hombre",64,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5409","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",21,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5410","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Hombre",39,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5411","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",74,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5412","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",42,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5413","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",88,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5414","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Mujer",88,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5415","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",99,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5416","PT- Partido del Trabajo","No respondió","Hombre",20,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5417","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",54,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5418","PRI - Partido Revolucionario Institucional","Jaime Bonilla y Janeth Tapia del Partido del Trabajo (PT)","Hombre",45,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5419","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",34,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5420","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",24,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5421","PAN - Partido Acción Nacional","No respondió","Mujer",66,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5422","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",38,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5423","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Mujer",67,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5424","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",55,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5425","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",61,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5426","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",84,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5427","PT- Partido del Trabajo","Julieta Ramírez y Armando Ayala de Morena","Mujer",37,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5428","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",25,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5429","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Mujer",85,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5430","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",70,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5431","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",18,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5432","MORENA","No respondió","Mujer",29,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5433","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Mujer",34,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5434","MORENA","No respondió","Mujer",19,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5435","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",82,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5436","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",33,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5437","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",18,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5438","PT- Partido del Trabajo","No respondió","Mujer",68,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5439","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",68,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5440","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Hombre",94,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5441","MORENA","David Saul Guakil y Argelia Núñez de (MC)","Hombre",53,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5442","PRI - Partido Revolucionario Institucional","No respondió","Hombre",55,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5443","No sabe/No respondió","Julieta Ramírez y Armando Ayala de Morena","Mujer",96,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5444","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",93,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5445","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",51,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5446","PVEM – Partido Verde Ecologista de México","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",21,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5447","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",71,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5448","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",61,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5449","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",31,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5450","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Mujer",59,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5451","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",89,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5452","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",27,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5453","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",62,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5454","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Hombre",37,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5455","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",32,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5456","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",53,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5457","PT- Partido del Trabajo","Voto nulo","Hombre",63,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5458","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Mujer",24,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5459","PRI - Partido Revolucionario Institucional","Julieta Ramírez y Armando Ayala de Morena","Hombre",82,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5460","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",93,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5461","Ninguno","Julieta Ramírez y Armando Ayala de Morena","Hombre",54,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5462","PAN - Partido Acción Nacional","Gustavo Sánchez y Guadalupe Gutiérrez del PRI","Hombre",81,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5463","PAN - Partido Acción Nacional","Julieta Ramírez y Armando Ayala de Morena","Hombre",89,"Sí","c(-116.941434369| 32.472915649)",1336,"C2"
"5464","PVEM – Partido Verde Ecologista de México","Julieta Ramírez y Armando Ayala de Morena","Mujer",58,"Sí","c(-116.941434369| 32.472915649)",1336,"C7"
"5465","MORENA","Gustavo Sánchez y Guadalupe Gutiérrez del PAN","Hombre",97,"Sí","c(-116.941434369| 32.472915649)",1336,"C7"
"5466","MORENA","Julieta Ramírez y Armando Ayala de Morena","Hombre",58,"Sí","c(-116.941434369| 32.472915649)",1336,"C7"
"5467","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",88,"Sí","c(-116.941434369| 32.472915649)",1336,"C7"
"5468","MORENA","Julieta Ramírez y Armando Ayala de Morena","Mujer",24,"Sí","c(-116.941434369| 32.472915649)",1336,"C7"
